trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,ins.started,text.started,key_resp.started,ins.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,expStart
150,0,150,0,269.696238,,,,,,,,,269.6518425,10,269.696238,269.696238,0.028977542,270.9663637,[-0.15777777777777777],[0.44],[1],[0],[0],[1.2860339999897406],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
151,0,151,0,271.0151948,,,,,,,,,270.9707528,10,271.0151948,271.0151948,0.02948175,272.8655653,[-0.37222222222222223],[0.13444444444444445],[1],[0],[0],[1.8658806249732152],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
152,0,152,0,272.9150815,,,,,,,,,272.8697487,10,272.9150815,272.9150815,0.029870084,274.43914,[0.23777777777777778],[0.45111111111111113],[0],[0],[0],[1.5401119579328224],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
153,0,153,0,274.4857846,,,,,,,,,274.4433019,10,274.4857846,274.4857846,0.028342292,277.4726873,[-0.4088888888888889],[-0.4722222222222222],[0],[0],[0],[3.00159670796711],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
154,0,154,0,277.5016267,,,,,,,,,277.4768083,5,277.5016267,277.5016267,0.015189459,278.7915498,[-0.3877777777777778],[0.31777777777777777],[1],[0],[0],[1.300151208997704],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
155,0,155,0,278.8209874,,,,,,,,,278.7955932,5,278.8209874,278.8209874,0.01483375,280.3045453,[0.15777777777777777],[-0.2088888888888889],[1],[0],[0],[1.494662499986589],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
156,0,156,0,280.3519793,,,,,,,,,280.3086422,10,280.3519793,280.3519793,0.02887425,282.405497,[0.3611111111111111],[0.25666666666666665],[1],[0],[0],[2.0685828749556094],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
157,0,157,0,282.4346315,,,,,,,,,282.409591,5,282.4346315,282.4346315,0.015078875,283.4979225,[-0.05333333333333334],[0.3788888888888889],[1],[0],[0],[1.0738917919807136],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
158,0,158,0,283.527273,,,,,,,,,283.5019837,5,283.527273,283.527273,0.014932125,285.4146024,[0.4255555555555556],[-0.2688888888888889],[1],[0],[0],[1.8982745000394061],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
159,0,159,0,285.4617325,,,,,,,,,285.4186393,10,285.4617325,285.4617325,0.028776875,288.3585092,[0.09777777777777778],[0.06333333333333334],[0],[0],[0],[2.9113397089531645],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
160,0,160,0,288.4152573,,,,,,,,,288.3660999,5,288.4152573,288.4152573,0.028835584,290.5932094,[0.29888888888888887],[-0.37666666666666665],[1],[0],[0],[2.199600207968615],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
161,0,161,0,290.6252437,,,,,,,,,290.5977942,5,290.6252437,290.6252437,0.016688375,292.6413771,[0.5066666666666667],[-0.27111111111111114],[1],[0],[0],[2.027532459003851],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
162,0,162,0,292.6709664,,,,,,,,,292.6454472,5,292.6709664,292.6709664,0.015216375,295.1930483,[-0.30333333333333334],[-0.35333333333333333],[1],[0],[0],[2.5329505000263453],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
163,0,163,0,295.2407268,,,,,,,,,295.1972008,10,295.2407268,295.2407268,0.028967084,298.0855878,[-0.4688888888888889],[-0.21888888888888888],[1],[0],[0],[2.860099249985069],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
164,0,164,0,298.1150881,,,,,,,,,298.0896685,5,298.1150881,298.1150881,0.015119375,301.6485247,[0.33],[0.09888888888888889],[1],[0],[0],[3.5442400419851765],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
165,0,165,0,301.6779491,,,,,,,,,301.6525455,5,301.6779491,301.6779491,0.014908542,304.4817815,[0.41888888888888887],[0.1288888888888889],[1],[0],[0],[2.814900084049441],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
166,0,166,0,304.528577,,,,,,,,,304.4857956,10,304.528577,304.528577,0.028418959,306.6183348,[-0.31],[-0.02],[1],[0],[0],[2.104704916011542],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
167,0,167,0,306.6477166,,,,,,,,,306.6223749,5,306.6477166,306.6477166,0.015119042,309.8258557,[-0.3188888888888889],[-0.42],[0],[0],[0],[3.188942000037059],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
168,0,168,0,309.8732101,,,,,,,,,309.829882,10,309.8732101,309.8732101,0.0286225,312.3688152,[0.33],[0.19444444444444445],[1],[0],[0],[2.5108917499892414],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
169,0,169,0,312.4157235,,,,,,,,,312.3728948,10,312.4157235,312.4157235,0.028517834,314.3651882,[0.34555555555555556],[-0.08555555555555555],[1],[0],[0],[1.9643724999623373],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
170,0,170,0,314.4121512,,,,,,,,,314.3692654,10,314.4121512,314.4121512,0.028639375,316.735103,[-0.06888888888888889],[-0.3977777777777778],[1],[0],[0],[2.3378122919239104],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
171,0,171,0,316.7817487,,,,,,,,,316.7391551,10,316.7817487,316.7817487,0.028372584,318.314003,[-0.3611111111111111],[0.17222222222222222],[1],[0],[0],[1.5467546659056097],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
172,0,172,0,318.3996912,,,,,,,,,318.3220205,10,318.3996912,318.3996912,0.056155625,320.6858832,[0.021111111111111112],[-0.022222222222222223],[1],[0],[0],[2.3090694580459967],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
173,0,173,0,320.733255,,,,,,,,,320.6900311,10,320.733255,320.733255,0.0287695,323.321718,[0.3522222222222222],[0.49666666666666665],[1],[0],[0],[2.603493000031449],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
174,0,174,0,323.3523056,,,,,,,,,323.3258185,5,323.3523056,323.3523056,0.01573625,325.7757859,[0.12444444444444444],[-0.31666666666666665],[1],[0],[0],[2.4348531669238582],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
175,0,175,0,325.8069702,,,,,,,,,325.7798246,5,325.8069702,325.8069702,0.016740959,327.7323035,[-0.42],[0.41444444444444445],[1],[0],[0],[1.936363041982986],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
176,0,176,0,327.7796553,,,,,,,,,327.7363548,10,327.7796553,327.7796553,0.028950792,329.8021051,[0.3322222222222222],[-0.25555555555555554],[1],[0],[0],[2.037307249964215],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
177,0,177,0,329.8503286,,,,,,,,,329.8062281,10,329.8503286,329.8503286,0.029150292,331.363965,[-0.3411111111111111],[-0.06555555555555556],[1],[0],[0],[1.5291590000269935],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
178,0,178,0,331.4114959,,,,,,,,,331.3681772,10,331.4114959,331.4114959,0.028959833,333.0987244,[0.45111111111111113],[0.3888888888888889],[1],[0],[0],[1.7021407498978078],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
179,0,179,0,333.129889,,,,,,,,,333.1034735,5,333.129889,333.129889,0.016006375,334.5994743,[-0.29],[0.24555555555555555],[1],[0],[0],[1.4806920000119135],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
180,0,180,0,334.646546,,,,,,,,,334.6035415,10,334.646546,334.646546,0.028616208,337.3821816,[-0.23444444444444446],[-0.34444444444444444],[1],[0],[0],[2.7505955840460956],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
181,0,181,0,337.4114801,,,,,,,,,337.3862661,5,337.4114801,337.4114801,0.015181958,340.009673,[0.44],[0.17222222222222222],[1],[0],[0],[2.608789666905068],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
182,0,182,0,340.0568122,,,,,,,,,340.0137728,10,340.0568122,340.0568122,0.028510167,342.5697202,[-0.40444444444444444],[0.06],[1],[0],[0],[2.5280473330058157],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
183,0,183,0,342.5993464,,,,,,,,,342.5737792,5,342.5993464,342.5993464,0.015191541,343.861486,[-0.2811111111111111],[0.0811111111111111],[1],[0],[0],[1.2730457090074196],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
184,0,184,0,343.8930828,,,,,,,,,343.8660675,5,343.8930828,343.8930828,0.016083125,345.3500203,[0.4033333333333333],[-0.1],[1],[0],[0],[1.4685074579901993],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
185,0,185,0,345.3794444,,,,,,,,,345.3540653,5,345.3794444,345.3794444,0.014893583,349.1599658,[0.4077777777777778],[0.29555555555555557],[1],[0],[0],[3.79157891694922],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
186,0,186,0,349.2068617,,,,,,,,,349.164064,10,349.2068617,349.2068617,0.028781375,350.6462546,[-0.13333333333333333],[0.22777777777777777],[1],[0],[0],[1.4538888749666512],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
187,0,187,0,350.693548,,,,,,,,,350.6503422,10,350.693548,350.693548,0.028698542,352.2036193,[0.5],[0.4622222222222222],[1],[0],[0],[1.5251611659768969],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
188,0,188,0,352.2508425,,,,,,,,,352.207722,10,352.2508425,352.2508425,0.028495208,353.5536446,[-0.2111111111111111],[-0.12111111111111111],[1],[0],[0],[1.3179326249519363],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
189,0,189,0,353.5830025,,,,,,,,,353.5577156,5,353.5830025,353.5830025,0.015016458,355.4935755,[-0.005555555555555556],[0.37777777777777777],[1],[0],[0],[1.9214379999320954],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
190,0,190,0,355.523575,,,,,,,,,355.4976282,5,355.523575,355.523575,0.014891417,356.4598507,[0.10333333333333333],[0.23666666666666666],[1],[0],[0],[0.9479470830410719],[],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
191,0,191,0,356.4894104,,,,,,,,,356.4639613,5,356.4894104,356.4894104,0.014906833,359.7733343,[0.01888888888888889],[-0.4311111111111111],[1],[0],[0],[3.295098999980837],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
192,0,192,0,359.8072409,,,,,,,,,359.7773912,5,359.8072409,359.8072409,0.015600291,361.01012,[-0.10444444444444445],[0.2411111111111111],[1],[0],[0],[1.2177127919858322],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
193,0,193,0,361.0396925,,,,,,,,,361.0141795,5,361.0396925,361.0396925,0.014871042,363.1271727,[0.34],[-0.27111111111111114],[1],[0],[0],[2.098726916941814],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
194,0,194,0,363.174179,,,,,,,,,363.1312141,10,363.174179,363.174179,0.028450292,366.2158717,[0.41888888888888887],[0.2111111111111111],[1],[0],[0],[3.0567787090549245],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
195,0,195,0,366.2459547,,,,,,,,,366.2201548,5,366.2459547,366.2459547,0.015617375,369.0935553,[0.11555555555555555],[-0.3333333333333333],[1],[0],[0],[2.8584118749713525],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
196,0,196,0,369.1405911,,,,,,,,,369.097639,10,369.1405911,369.1405911,0.028600375,370.1797811,[0.21],[0.04],[1],[0],[0],[1.0541462920373306],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
197,0,197,0,370.2272647,,,,,,,,,370.183872,10,370.2272647,370.2272647,0.028723334,372.9005733,[0.26],[0.33111111111111113],[1],[0],[0],[2.688553624902852],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
198,0,198,0,372.9478515,,,,,,,,,372.9046263,10,372.9478515,372.9478515,0.028666333,373.9111216,[0.12666666666666668],[0.18888888888888888],[0],[0],[0],[0.9783883329946548],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
199,0,199,0,373.9399672,,,,,,,,,373.9151999,5,373.9399672,373.9399672,0.015146208,376.2272595,[-0.4777777777777778],[-0.34555555555555556],[1],[0],[0],[2.297471583005972],['target'],,,,,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,376.230469,376.244313,379.240164,379.230374,NK,1,2024-10-04_11h28.09.880,V3,2024.1.5,2024-10-04 11h28.32.152801 +0530
