reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,4,2,30,2,60.29359633399872,,,,,,,,,60.27978037495632,60.29359633399872,61.27921279199654,61.27921279199654,61.2862943749642,61.905755584011786,l,0.6199352080002427,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,4,3,31,5,61.92023150000023,,,,,,,,,61.9066688339808,61.92023150000023,62.90417095896555,62.90417095896555,62.91113266698085,63.70567374996608,t,0.7912346249795519,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,4,4,32,6,63.72138233395526,,,,,,,,,63.70663529197918,63.72138233395526,64.70390987501014,64.70390987501014,64.7110148339998,65.39671462500701,t,0.6872620839858428,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,4,5,33,4,65.41134266700828,,,,,,,,,65.39764866698533,65.41134266700828,66.39616254199063,66.39616254199063,66.40306624997174,66.93909624998923,l,0.5326803749776445,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,4,6,34,1,66.95407729200087,,,,,,,,,66.93991879199166,66.95407729200087,67.93731916695833,67.93731916695833,67.94418462499743,68.51245033397572,l,0.5718279159627855,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,5,0,35,2,68.52735170896631,,,,,,,,,68.51338895899244,68.52735170896631,69.51325224997709,69.51325224997709,69.52036312496057,69.93923091696342,l,0.42115766694769263,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,5,1,36,1,69.95466191699961,,,,,,,,,69.94018974999199,69.95466191699961,70.93648520897841,70.93648520897841,70.95416312495945,71.34541962499497,l,0.40225266700144857,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,5,2,37,6,71.35948824998923,,,,,,,,,71.34619924996514,71.35948824998923,72.34698329196544,72.34698329196544,72.3540582919959,72.8631929999683,t,0.5137531670043245,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,5,3,38,5,72.87729716696776,,,,,,,,,72.86412916699192,72.87729716696776,73.86298558401177,73.86298558401177,73.87006133398972,74.32903779199114,t,0.4624033750151284,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,5,4,39,3,74.3438798339921,,,,,,,,,74.32981600001222,74.3438798339921,75.32921983400593,75.32921983400593,75.33763166697463,75.74596112500876,l,0.41032087500207126,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
