image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/landscapebw3.jpg,bnw,0.533,,0,37,37,42,,,,,298.0304993,,,,,,,,,298.0079469,298.0304993,304.9973806,305.0290965,305.5450832,305.524566,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapec5.jpg,colour,0.4,,0,38,38,27,,,,,305.5450832,,,,,,,,,305.5253,305.5450832,312.5154682,312.5404176,312.9388474,312.9079062,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockc6.jpg,colour,1.067,,0,39,39,25,,,,,312.9388474,,,,,,,,,312.9084158,312.9388474,319.8981849,319.9296333,321.0339483,320.9585038,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockc3.jpg,colour,1.067,,0,40,40,36,,,,,321.0339483,,,,,,,,,320.9591663,321.0339483,327.9572134,328.0298312,329.0796343,329.007781,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowerc6.jpg,colour,0.8,,0,41,41,0,,,,,329.0796343,,,,,,,,,329.0083263,329.0796343,335.9997502,336.074588,336.8179908,336.7920587,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockbw2.jpg,bnw,0.8,,0,42,42,37,,,,,336.8179908,,,,,,,,,336.7929186,336.8179908,343.7909467,343.8133015,344.7387135,344.5754507,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/landscapec1.jpg,colour,1.067,,0,43,43,33,,,,,344.7387135,,,,,,,,,344.5759839,344.7387135,351.5692323,351.7300506,352.6789599,352.6260933,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/rockbw3.jpg,bnw,1.067,,0,44,44,44,,,,,352.6789599,,,,,,,,,352.6267369,352.6789599,359.6166929,359.675325,360.7361737,360.6764628,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/flowerbw3.jpg,bnw,0.4,,0,45,45,43,,,,,360.7361737,,,,,,,,,360.6770584,360.7361737,367.6745213,367.7308387,368.0824289,368.059496,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
/Users/mac/Desktop/0_Solo/mmbw2.jpg,bnw,0.05,,0,46,46,7,,,,,368.0824289,,,,,,,,,368.0600306,368.0824289,375.049888,375.0757156,375.1479655,375.0930486,,,,,,,,,,,,,,,,,,,,,,NS,1,2024-11-29_20h50.08.630,soloproject,2024.1.5,None,2024-11-29 20h50.20.598882 +0530
