image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
/Users/mac/Desktop/0_Solo/flowerc3.jpg,,1.067,y,,,,,0,85,85,1,1078.695772417006,,,,,,,,,,,,,,,,,,,,,,1078.6351264580153,1078.695772417006,1078.695772417006,1085.6313311670674,1085.6878334170906,1086.687061292003,1087.0565754580311,y,0,8.354510250035673,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/flowerbwn4.jpg,,0.2,n,,,,,0,86,86,84,1087.084030667087,,,,,,,,,,,,,,,,,,,,,,1087.057687667082,1087.084030667087,1087.084030667087,1094.0571033330634,1094.082562000025,1094.2544446249958,1095.1611760000233,y,0,8.065754167037085,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/mmbw4.jpg,,0.2,y,,,,,0,87,87,32,1095.1811634580372,,,,,,,,,,,,,,,,,,,,,,1095.1619875830365,1095.1811634580372,1095.1811634580372,1102.1568848750321,1102.1709182080813,1102.3497293750988,1103.2016025830526,n,0,8.016659834072925,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/landscapecn4.jpg,,0.533,n,,,,,0,88,88,41,1103.2195946670836,,,,,,,,,,,,,,,,,,,,,,1103.2024571670918,1103.2195946670836,1103.2195946670836,1110.1986607500585,1110.216041500098,1110.7219826250803,1111.291960917064,n,0,8.067007166915573,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/mmc3.jpg,,1.067,y,,,,,0,89,89,56,1111.3264133330667,,,,,,,,,,,,,,,,,,,,,,1111.2930781251052,1111.3264133330667,1111.3264133330667,1118.2909052500036,1118.3219405000564,,1119.1083564170403,y,0,7.774309291038662,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/flowerc4.jpg,,1.067,y,,,,,0,90,90,90,1119.1816933751106,,,,,,,,,,,,,,,,,,,,,,1119.1092728330987,1119.1816933751106,1119.1816933751106,1126.1103357920656,1126.1723002500366,1127.1720822500065,1127.3085933750262,n,0,8.123126707971096,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/mmbw2.jpg,,0.2,y,,,,,0,91,91,7,1127.3399949580198,,,,,,,,,,,,,,,,,,,,,,1127.30964125006,1127.3399949580198,1127.3399949580198,1134.3083866250236,1134.333546375041,1134.5054871250177,1135.7360531250015,y,0,8.385783749981783,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/landscapebw3.jpg,,0.8,y,,,,,0,92,92,82,1135.760049042059,,,,,,,,,,,,,,,,,,,,,,1135.7371263750829,1135.760049042059,1135.760049042059,1142.733258292079,1142.755334458081,1143.5212514580926,1144.1707792080706,y,0,8.407452084007673,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/landscapecn6.jpg,,1.067,n,,,,,0,93,93,69,1144.1954617920564,,,,,,,,,,,,,,,,,,,,,,1144.1717125420691,1144.1954617920564,1144.1954617920564,1151.1667260420509,1151.1891734170495,1152.2219913750887,1152.7524547080975,n,0,8.548296458087862,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/landscapec1.jpg,,0.8,y,,,,,0,94,94,86,1152.9178904170403,,,,,,,,,,,,,,,,,,,,,,1152.753553167102,1152.9178904170403,1152.9178904170403,1159.7602632920025,1159.9173121250933,1160.5560415830696,1161.2094995829975,y,0,8.287685582996346,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
/Users/mac/Desktop/0_Solo/landscapebw1.jpg,,0.4,y,,,,,0,95,95,31,1161.2398123750463,,,,,,,,,,,,,,,,,,,,,,1161.2103864580858,1161.2398123750463,1161.2398123750463,1168.2079007501015,1168.2339932920877,1168.60821270803,1169.2363357919967,y,0,7.984323917073198,None,,,,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.237632708042,1169.2560402500676,1169.7408856670372,PB,001,2024-11-29_21h38.36.646,soloproject,2024.1.5,None,2024-11-29 21h38.54.925233 +0530,
