image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
/Users/mac/Desktop/0_Solo/flowerc1.jpg,colour,0.8,,0,15,15,32,,,,,126.6341698,,,,,,,,,126.5635082,126.6341698,133.5562181,133.6298096,134.4152886,134.3457493,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapec2.jpg,colour,0.4,,0,16,16,40,,,,,134.4152886,,,,,,,,,134.3470855,134.4152886,141.3382117,141.4129222,141.7534879,141.7298567,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw2.jpg,bnw,0.05,,0,17,17,47,,,,,141.7534879,,,,,,,,,141.7303447,141.7534879,148.72033,148.7458972,148.7958642,148.7570387,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerc2.jpg,colour,0.4,,0,18,18,4,,,,,148.7958642,,,,,,,,,148.757424,148.7958642,155.7565078,155.7848358,156.1691468,156.1474433,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc1.jpg,colour,0.8,,0,19,19,16,,,,,156.1691468,,,,,,,,,156.1478005,156.1691468,163.1371963,163.1638141,164.2059822,163.9311694,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc2.jpg,colour,0.533,,0,20,20,31,,,,,164.2059822,,,,,,,,,163.9315825,164.2059822,170.9253952,171.2024002,171.4813432,171.4471922,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmbw6.jpg,bnw,0.533,,0,21,21,24,,,,,171.4813432,,,,,,,,,171.4482311,171.4813432,178.4374253,178.469647,178.9703667,178.9539736,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbw5.jpg,bnw,0.533,,0,22,22,22,,,,,178.9703667,,,,,,,,,178.9543604,178.9703667,185.9473561,185.9644437,186.531366,186.4643797,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbw3.jpg,bnw,0.4,,0,23,23,43,,,,,186.531366,,,,,,,,,186.4651369,186.531366,193.457534,193.5308318,193.8700193,193.848338,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockbw6.jpg,bnw,0.4,,0,24,24,8,,,,,193.8700193,,,,,,,,,193.8487699,193.8700193,200.8393193,200.8641359,201.3842647,201.2319256,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapec1.jpg,colour,1.067,,0,25,25,33,,,,,201.3842647,,,,,,,,,201.2331723,201.3842647,208.2344903,208.3812321,209.3234048,209.2892202,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc6.jpg,colour,1.067,,0,26,26,25,,,,,209.3234048,,,,,,,,,209.2897248,209.3234048,216.290932,216.3202987,217.3763817,217.3489081,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapec4.jpg,colour,0.4,,0,27,27,23,,,,,217.3763817,,,,,,,,,217.3502595,217.3763817,224.3396647,224.3774252,224.7516516,224.7324635,,,,,,,,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
